OrderID,ProductCategory,ProductSubCategory,ProductName,State,OrderDate,Profit,Sales
28225,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Florida,1/22/2010,-66.2473,206.04
37988,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Florida,4/5/2012,-75.4243,204.96
51620,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Florida,3/8/2013,-3.3915,173.97
23782,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Florida,1/10/2011,-259.1505,169.75
23940,Office Supplies,Appliances,Hoover Portapower? Portable Vacuum,Florida,4/8/2012,-1190.6692,152.37
4769,Office Supplies,Labels,Avery 49,Florida,4/13/2012,32.5821,131.72
89306,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Florida,8/9/2011,-67.3946,86.93
3332,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Florida,11/4/2010,-4.6683,73.97
41569,Furniture,Office Furnishings,3M Hangers With Command Adhesive,Florida,7/21/2011,3.5175,72.15
89310,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Florida,9/27/2012,-30.422,45.4
89308,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Florida,2/6/2012,-41.5702,43.46
26342,Office Supplies,Paper,Xerox 1986,Florida,10/18/2010,-14.3241,41.22
89301,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank? Erasable Pocket Highlighter, Chisel Tip, Yellow",Florida,12/1/2010,-2002.6314,30.47
89308,Office Supplies,Labels,Avery White Multi-Purpose Labels,Florida,2/6/2012,138.384,25.38
32292,Office Supplies,Pens & Art Supplies,Newell 309,Florida,2/15/2013,-8.9509,13.53
27047,Technology,Copiers and Fax,Canon PC1080F Personal Copier,New York,11/22/2011,3128.69,48418.58
25473,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",New York,10/14/2013,7434.48,36532.46
6562,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,New York,12/20/2010,2028.12,31670.6
50656,Furniture,Chairs & Chairmats,Global Troy? Executive Leather Low-Back Tilter,New York,10/25/2010,4260.112,29718.53
33287,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,New York,4/22/2012,3909.33,13257.34
30048,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,New York,6/13/2012,433.63,12883.06
7079,Furniture,Chairs & Chairmats,Hon 2090 ¡°Pillow Soft¡± Series Mid Back Swivel/Tilt Chairs,New York,2/8/2011,-416.7,12296.49
47109,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,New York,9/11/2012,1844.96,12002.16
44099,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,New York,3/12/2013,4592.737,11823.52
53350,Office Supplies,Binders and Binder Accessories,GBC ProClick? 150 Presentation Binding System,New York,6/14/2013,2595.1775,10569.92
23751,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",New York,3/18/2010,1049.03,10364.36
18596,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,New York,10/2/2013,126.31,10303.73
2978,Technology,Telephones and Communication,iDEN i550,New York,5/2/2012,1312.038,9764.76
47493,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,New York,2/11/2010,-96.05,9757.48
5153,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,New York,8/25/2012,1467.82,9661.51
27456,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",New York,4/10/2010,772.04,9492.92
19841,Technology,Telephones and Communication,M3682,New York,12/26/2013,1304.559,9375.35
33152,Technology,Telephones and Communication,R280,New York,11/21/2011,398.007,8790.83
20807,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,New York,7/21/2013,768.06,8676.63
30114,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,New York,8/16/2011,-362.88,8667.81
2978,Office Supplies,Envelopes,Multimedia Mailers,New York,5/2/2012,2077.91,8567.34
46853,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,New York,5/22/2010,1489.8,8216.28
2978,Technology,Telephones and Communication,2160i,New York,5/2/2012,947.313,7340.38
2497,Technology,Telephones and Communication,i470,New York,8/26/2013,636.03,7258.24
56646,Technology,Telephones and Communication,i2000,New York,5/19/2011,1059.084,6126.32
962,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,New York,5/5/2010,1408.1865,5911.35
55713,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",New York,2/2/2010,-2426.55,5718.85
2467,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,New York,7/15/2012,586.61,5668.21
29249,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,New York,6/13/2012,454.26,5261
30336,Office Supplies,Storage & Organization,Fellowes Staxonsteel? Drawer Files,New York,1/29/2011,147.516,5155.07
11425,Technology,Telephones and Communication,CF 688,New York,6/22/2012,383.454,4906.36
37537,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",New York,1/2/2010,575.396,4902.38
962,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",New York,5/5/2010,-1069.72,4649.85
53248,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,New York,10/29/2011,-113.11872,4499.97
37537,Furniture,Chairs & Chairmats,Hon Valutask? Swivel Chairs,New York,1/2/2010,-1679.76,4083.19
773,Technology,Telephones and Communication,Talkabout T8367,New York,9/25/2011,324.927,3761.12
40962,Technology,Telephones and Communication,M70,New York,2/20/2012,653.058,3713.93
54181,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,New York,5/18/2013,67.36,3478.39
50209,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",New York,9/10/2011,823.26,3397.27
51041,Technology,Telephones and Communication,252,New York,7/29/2011,846.945,3296.63
50533,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,New York,5/31/2012,-929.68,3085.41
21636,Technology,Telephones and Communication,Accessory24,New York,8/10/2010,366.507,2997.07
358,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,New York,9/19/2011,-1348.06,2983.45
24903,Office Supplies,Paper,Xerox 1891,New York,10/19/2011,594.872,2943.69
44737,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,New York,11/19/2013,-309.48,2813.6
2759,Technology,Computer Peripherals,Belkin ErgoBoard? Keyboard,New York,11/24/2011,45.37,2813.4
26887,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,New York,5/15/2012,461.65,2585.97
55908,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",New York,5/23/2013,807.381,2390.07
47108,Technology,Telephones and Communication,2180,New York,10/15/2010,-459.0828,2290.69
53411,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,New York,11/29/2012,-57.53,2269.98
358,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",New York,9/19/2011,269.27,2247.04
42982,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,New York,7/27/2013,651.74,2230.19
43330,Technology,Telephones and Communication,8260,New York,4/27/2013,337.041,2205.76
43267,Office Supplies,Appliances,Honeywell Enviracaire? Portable Air Cleaner for up to 8 x 10 Room,New York,5/16/2012,171.26,2172.93
19841,Technology,Telephones and Communication,688,New York,12/26/2011,-557.953,2092.05
14784,Furniture,Tables,Hon 61000 Series Interactive Training Tables,New York,3/14/2013,33.98895,2009.05
34400,Technology,Telephones and Communication,5170,New York,12/24/2013,89.892,1977.29
7078,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",New York,4/11/2011,-885.73,1939.65
41793,Furniture,Office Furnishings,DAX Natural Wood-Tone Poster Frame,New York,5/15/2010,384.38,1876.69
42982,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,New York,7/27/2013,464.05,1867.65
37216,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,New York,11/30/2011,74.0095,1801.44
40962,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster? Power Centers,New York,2/20/2012,547.48,1720.12
25473,Office Supplies,Paper,Xerox 1893,New York,10/14/2013,67.61,1668.07
36099,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,New York,9/17/2011,-503.8,1667.34
31040,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,New York,9/14/2011,-22.63,1594.12
53285,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,New York,5/24/2013,163.8035,1390.61
26370,Office Supplies,Storage & Organization,Home/Office Personal File Carts,New York,8/8/2012,63.83,1287.53
37537,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda? Armless Upholstered Stacking Chairs,New York,1/2/2010,-308.928,1239.06
10567,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,New York,3/29/2013,-146.29,1111.01
44737,Technology,Telephones and Communication,Accessory25,New York,11/19/2013,38.907,1095.23
53153,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,New York,9/23/2010,84.05,1051.52
8131,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",New York,5/3/2011,191.29,1046.05
50656,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",New York,10/25/2013,48.6,1021.78
31040,Office Supplies,Storage & Organization,Acco Perma? 2700 Stacking Storage Drawers,New York,9/14/2011,-35.47,1005.26
38758,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,New York,9/24/2012,-219.61,994.4
51494,Technology,Office Machines,TI 30X Scientific Calculator,New York,8/3/2012,12.73,975.37
59238,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,New York,9/19/2013,9.15,953.2
17985,Technology,Telephones and Communication,Accessory39,New York,4/12/2012,-133.309,950.91
14884,Technology,Telephones and Communication,T60,New York,9/27/2012,-301.675,947.97
54563,Furniture,Office Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",New York,10/4/2011,35.096,938.05
30784,Furniture,Bookcases,"Hon Metal Bookcases, Black",New York,5/7/2013,-127.94,919.49
42949,Technology,Office Machines,Hewlett Packard 6S Scientific Calculator,New York,5/21/2010,-114.6399,914.29
18596,Office Supplies,Labels,Avery 485,New York,10/2/2013,223.38,872.68
56610,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",New York,3/7/2011,51.85,857.95
37987,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,New York,7/3/2010,-270.85,850.64
27616,Technology,Copiers and Fax,Canon PC-428 Personal Copier,New York,7/30/2013,-735.27,818.85
34435,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,New York,8/5/2010,40.92,809.51
58947,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",New York,9/26/2012,102.58,803.21
11425,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",New York,6/22/2012,-16.59,799.3
41026,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",New York,4/19/2012,-281.76,798.04
46115,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,New York,3/2/2012,-37.99,754.85
57376,Furniture,Office Furnishings,Ultra Door Pull Handle,New York,6/19/2012,-168.38,734.51
32099,Office Supplies,Paper,Xerox 1881,New York,5/5/2011,25.58,729.2
38853,Technology,Telephones and Communication,6000,New York,3/23/2013,19.998,728.03
54628,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",New York,6/5/2011,115.54,718.08
2563,Office Supplies,Pens & Art Supplies,Newell 315,New York,11/18/2011,46.01,706.11
46787,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,New York,3/29/2013,-59.83,693.17
21636,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",New York,8/10/2010,-52.647,682.68
44452,Office Supplies,Paper,Xerox 213,New York,12/9/2012,-195.57,660.54
47108,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,New York,10/15/2010,149.72,643.64
20807,Technology,Telephones and Communication,Accessory9,New York,7/21/2013,82.818,642.05
10944,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,New York,11/12/2012,-27.4746,625.72
9606,Office Supplies,Labels,Round Specialty Laser Printer Labels,New York,7/27/2010,263.4,594.44
33635,Technology,Office Machines,Lexmark Z55se Color Inkjet Printer,New York,7/12/2010,-173.0952,573.31
26274,Office Supplies,Paper,"Black Print Carbonless Snap-Off? Rapid Letter, 8 1/2"" x 7""",New York,6/12/2013,122.06,571.35
27047,Office Supplies,Paper,Xerox 1927,New York,11/22/2011,-161.57,568.31
35045,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",New York,4/2/2013,-10.33,565.01
36452,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",New York,4/5/2010,-107.5135,564.98
738,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,New York,3/1/2011,32.6,560.51
54304,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,New York,2/17/2011,118.32,558.62
36741,Technology,Telephones and Communication,Accessory36,New York,12/19/2011,-254.364,557.17
46115,Office Supplies,Paper,Xerox 1881,New York,3/2/2012,44.04,556.49
57376,Technology,Telephones and Communication,3390,New York,6/19/2012,-223.212,544.82
26370,Office Supplies,Paper,Xerox 1929,New York,8/8/2012,52.02,540.46
29249,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",New York,6/13/2012,125.65,502.34
49831,Office Supplies,Storage & Organization,Eldon? Gobal File Keepers,New York,8/23/2011,-58.24,487.68
3136,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",New York,8/9/2013,-38.89,477.48
17985,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,New York,4/12/2012,-183.26,473.88
454,Office Supplies,Rubber Bands,Staples Bulk Pack Metal Binder Clips,New York,12/26/2012,56.22,468.4
47108,Office Supplies,Paper,Xerox 1896,New York,10/15/2010,7.96,466.58
7078,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",New York,4/11/2011,65.35,465.52
30785,Office Supplies,Pens & Art Supplies,Peel-Off? China Markers,New York,7/3/2010,149.53,451.61
34017,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,New York,3/23/2010,-48.97,435.39
30784,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,New York,5/7/2013,80.13,433.54
10819,Office Supplies,Paper,Xerox 1905,New York,8/24/2011,-197.39,420.1
22051,Office Supplies,Paper,Xerox 1922,New York,12/30/2012,-160.71,418.66
37987,Office Supplies,Labels,Round Specialty Laser Printer Labels,New York,7/3/2013,137.47,414.1
39076,Office Supplies,Paper,Xerox 1928,New York,12/11/2010,-131.16,412.72
50656,Office Supplies,Appliances,"Eureka Sanitaire ? Multi-Pro Heavy-Duty Upright, Disposable Bags",New York,10/25/2013,-139.13,406.9
19841,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,New York,12/26/2011,-31.74,388.52
5441,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,New York,7/20/2013,6.11,383.52
7364,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,New York,5/8/2010,-48.57,381.91
8353,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",New York,5/15/2013,-36.63,371.28
35649,Office Supplies,Paper,Xerox 1994,New York,10/9/2012,-50.844,341.1
24455,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",New York,12/6/2013,-10.59,338.22
46884,Technology,Telephones and Communication,6162,New York,1/17/2010,-815.9008,337.34
5441,Office Supplies,Paper,Xerox 21,New York,7/20/2013,-92.05,320.23
193,Office Supplies,Storage & Organization,Eldon Simplefile? Box Office?,New York,8/7/2011,-37.04,312.3
26887,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",New York,5/15/2012,-117.1045,303.4
42949,Office Supplies,Rubber Bands,Advantus Plastic Paper Clips,New York,5/21/2010,-17.49,293.06
24455,Office Supplies,Pens & Art Supplies,Fluorescent Highlighters by Dixon,New York,12/6/2010,27.38,282.85
57095,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,New York,3/23/2012,-62.882,282.49
46884,Office Supplies,Pens & Art Supplies,Newell 309,New York,1/17/2010,15.808,280.43
58947,Office Supplies,Paper,Xerox 1989,New York,9/26/2012,-67.79,266.59
36741,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",New York,12/19/2011,34.48,261.05
25830,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,New York,5/6/2011,-37.3865,259.74
47108,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,New York,10/15/2010,-52.49232,244.31
41441,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",New York,1/23/2013,-173.1256,242.65
42852,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,New York,12/20/2010,-63.51,239.82
47971,Furniture,Office Furnishings,"Eldon? 300 Class? Desk Accessories, Black",New York,10/29/2013,-53.06,236.31
9606,Office Supplies,Paper,Array? Memo Cubes,New York,7/27/2010,37.31,228.5
48101,Office Supplies,Paper,Xerox 1982,New York,9/12/2012,-39.92,217.74
10464,Office Supplies,Paper,Xerox 1897,New York,8/10/2010,-69.07,217
34881,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,New York,2/7/2012,-85.008,207.63
42054,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,New York,9/14/2013,6.7405,197.96
22885,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,New York,11/23/2013,-29.9,197.65
50656,Furniture,Office Furnishings,Deflect-O? Glasstique? Clear Desk Accessories,New York,10/25/2010,-25.14,197.48
53025,Office Supplies,Paper,Xerox 1920,New York,3/17/2011,-132.93,195.57
31842,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",New York,7/16/2011,-18.84,192.21
738,Office Supplies,Paper,Xerox 23,New York,3/1/2011,-56.68,189.95
34400,Office Supplies,Pens & Art Supplies,Barrel Sharpener,New York,12/24/2013,-71.52,185.06
36099,Office Supplies,Pens & Art Supplies,Newell 340,New York,9/17/2013,5.72,178.99
46787,Office Supplies,Paper,Xerox 1996,New York,3/29/2013,-162.75,174.1
1829,Office Supplies,Binders and Binder Accessories,Wilson Jones Suede Grain Vinyl Binders,New York,5/7/2013,6.732,171.84
17860,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,New York,4/6/2012,-96.33,156.38
35200,Furniture,Office Furnishings,"Eldon? Expressions? Wood and Plastic Desk Accessories, Oak",New York,2/5/2010,-102.93,150.24
37606,Office Supplies,Pens & Art Supplies,Barrel Sharpener,New York,2/22/2011,-115.48,148.99
27841,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite? Recycled Pencils, Medium Soft, #2",New York,9/16/2013,1.05,141.87
33635,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,New York,7/12/2010,-96.16,140.23
46884,Office Supplies,Envelopes,Security-Tint Envelopes,New York,1/17/2010,16.12,130.11
36452,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,New York,4/5/2010,46.01,129.48
7079,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",New York,2/8/2011,-34.91,128.13
50533,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,New York,5/31/2012,-53.784,122.4
3685,Office Supplies,Pens & Art Supplies,Newell 35,New York,1/16/2013,-156.88,117.83
7078,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",New York,4/11/2011,-8.45,112.12
13606,Office Supplies,Pens & Art Supplies,Avery Hi-Liter? Fluorescent Desk Style Markers,New York,4/26/2010,19.04,109.86
2563,Office Supplies,Labels,Avery 494,New York,11/18/2011,8.34,108.55
50209,Office Supplies,Storage & Organization,"Iris? 3-Drawer Stacking Bin, Black",New York,9/10/2011,-46.2,106.6
34017,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,New York,3/23/2010,29.17,103.39
35649,Office Supplies,Binders and Binder Accessories,Tuff Stuff? Recycled Round Ring Binders,New York,10/9/2012,3.1212,86.52
44099,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,New York,3/12/2013,-67.459,80.81
21636,Office Supplies,Storage & Organization,"Perma STOR-ALL? Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",New York,8/10/2010,-24.44,73.44
37606,Office Supplies,Pens & Art Supplies,Newell 342,New York,2/22/2011,-57.84,70.66
35842,Office Supplies,Labels,Avery 474,New York,5/24/2013,11.55,68.73
8353,Office Supplies,Pens & Art Supplies,Newell 343,New York,5/15/2010,-2.12,66.7
41026,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,New York,4/19/2012,-33.11,66.05
28807,Office Supplies,Paper,Xerox 198,New York,3/31/2012,-42.61,65.94
30785,Office Supplies,Paper,Xerox 227,New York,7/3/2010,-35.04,63.78
9895,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",New York,4/20/2011,-6.82,54.79
22787,Office Supplies,Rubber Bands,Bagged Rubber Bands,New York,4/5/2012,-16.3,51.75
55269,Office Supplies,Paper,Xerox 197,New York,3/7/2011,-41.82,49.61
7078,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,New York,4/11/2011,-47.0235,49.58
39300,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire? Vibra Groomer I? Upright Vac,New York,4/22/2013,-43.48,44.51
58659,Office Supplies,Paper,Xerox 217,New York,10/24/2011,-15.756,42.02
25830,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire? Vibra Groomer I? Upright Vac,New York,5/6/2011,-21.29,35.48
4294,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",New York,8/14/2013,-15.34,35.44
42597,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",New York,3/25/2011,-32.78,29.66
37859,Office Supplies,Paper,Xerox 188,New York,3/30/2013,-11.83,29.03
48071,Furniture,Office Furnishings,Nu-Dell Executive Frame,New York,3/3/2012,-13.59,22.74
37606,Office Supplies,Paper,Xerox 190,New York,2/22/2011,3.25,19.96
31140,Office Supplies,Labels,Avery 481,New York,2/1/2012,-1.26,13.42
43271,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,New York,3/3/2011,-5.27,7.75
89867,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",New Jersey,12/12/2013,-3229.60176,12195.58
89868,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",New Jersey,12/13/2013,2756.353018,4612.83
86032,Technology,Telephones and Communication,T18,New Jersey,11/1/2013,915.136992,1865.7
88473,Furniture,Tables,Bevis 36 x 72 Conference Tables,New Jersey,1/10/2013,-538.34352,1549.86
87520,Technology,Telephones and Communication,5125,Delaware,6/2/2010,281.5344,1076.3
89744,Furniture,Tables,Bevis 36 x 72 Conference Tables,Ohio,2/7/2011,-300.854983,1016.07
88472,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,New Jersey,7/3/2011,128.43,582.57
87520,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Delaware,6/2/2010,125.2074,181.46
89743,Technology,Telephones and Communication,Accessory32,Ohio,6/1/2010,-18.3216,147.56
88003,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Delaware,1/20/2012,-24.5148,118.72
88003,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Delaware,1/20/2012,-303.9116,100.96
89744,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Ohio,2/7/2011,-50.96,68.54
89748,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Ohio,1/27/2013,-154.80656,56.71
87522,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Delaware,1/8/2011,16.0908,23.32
88531,Office Supplies,Pens & Art Supplies,SANFORD Major Accent? Highlighters,New Jersey,1/31/2012,0.266,20.66
89293,Office Supplies,Pens & Art Supplies,Newell 323,New Jersey,12/17/2010,-11.57,18.71
89743,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Ohio,6/1/2010,-2.376,12.16
42944,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Pennsylvania,11/18/2013,1061.61,35147.33
36482,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Pennsylvania,7/5/2012,861.78,19554.5
53476,Office Supplies,Storage & Organization,Fellowes Staxonsteel? Drawer Files,Pennsylvania,6/11/2010,1141.07,12190.98
47682,Office Supplies,Envelopes,Ames Color-File? Green Diamond Border X-ray Mailers,Pennsylvania,11/16/2013,1620.23,11505.26
35712,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Pennsylvania,10/23/2013,1174.02,8236.74
41760,Office Supplies,Binders and Binder Accessories,GBC ProClick? 150 Presentation Binding System,Pennsylvania,1/27/2013,1059.2326,7325.68
29319,Furniture,Chairs & Chairmats,Safco Contoured Stacking Chairs,Pennsylvania,1/24/2010,460.676,6654.39
32164,Furniture,Tables,Hon 94000 Series Round Tables,Pennsylvania,2/2/2011,-461.45,6552.9
5986,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",Pennsylvania,4/21/2013,1638.48,5556.18
7335,Technology,Telephones and Communication,T60,Pennsylvania,5/29/2011,1196.442,5308.57
29319,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Pennsylvania,1/24/2010,393.42,4429.69
16320,Technology,Telephones and Communication,M3682,Pennsylvania,10/20/2012,141.4944,3604.71
36482,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Pennsylvania,7/5/2012,489.58,3566.77
41760,Technology,Telephones and Communication,600 Series Flip,Pennsylvania,1/27/2013,278.7804,3555.35
14755,Technology,Telephones and Communication,5170,Pennsylvania,1/5/2011,181.7532,2322.81
41253,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Pennsylvania,5/7/2010,-807.59,2037.69
34657,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Pennsylvania,5/5/2011,-75.7,2034.4
56837,Furniture,Chairs & Chairmats,Office Star - Task Chair with Contemporary Loop Arms,Pennsylvania,12/14/2011,-71.48,1834.37
